"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"2605 VNGK      GKH   Palungtar Airport small_airport    15348   124   1                  2024-06-27 0:00 2024-06-27 0:00          28.0385        84.4664     1500 https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Pa"
"2606 VRMO      GKK   Kooddoo Airport small_airport      49021   107   1                  2024-06-27 0:00 2024-06-27 0:00            0.7324       73.4336       29 https://en.wikipedia.org/wiki/Kooddoo_Airport"
"2607 YGKL      GKL   Great Keppel Is Asmall_airport     49022    9    6                  2024-06-27 0:00 2024-06-27 0:00        -23.184575     150.94164       21"
"2608 PAGK      GKN   Gulkana Airport medium_airport     49023   188   4                  2024-06-27 0:00 2024-06-27 0:00        62.155859     -145.454662    1586 https://en.wikipedia.org/wiki/Gulkana_Airport"
"2609 KGKT      GKT   Gatlinburg-Pigeo small_airport     38865   188   4                  2024-06-27 0:00 2024-06-27 0:00      35.85779953    -83.52870178    1014 https://en.wikipedia.org/wiki/Gatlinburg-Pigeon_For"
"2610 EGPF      GLA   Glasgow Interna large_airport      49024   187   3 http://www.glasg 2024-06-27 0:00 2024-06-27 0:00        55.871899        -4.43306      26 https://en.wikipedia.org/wiki/Glasgow_International_"
"2611 KP13      GLB   San Carlos Apac small_airport      49025   188   4                  2024-06-27 0:00 2024-06-27 0:00          33.3531        -110.667    3261 https://en.wikipedia.org/wiki/San_Carlos_Apache_A"
"2612 ET-GLC    GLC   Geladi Airport    small_airport    49026   57    2                  2024-06-27 0:00 2024-06-27 0:00       6.98443985    46.42139816     1383"
"2613 KGLD      GLD   Goodland Munic medium_airport      49027   188   4                  2024-06-27 0:00 2024-06-27 0:00        39.370701     -101.699753    3656 https://en.wikipedia.org/wiki/Goodland_Municipal_A"
"2614 KGLE      GLE   Gainesville Muni small_airport     14405   188   4 http://www.gaine 2024-06-27 0:00 2024-06-27 0:00      33.65140152     -97.1969986     845 https://en.wikipedia.org/wiki/Gainesville_Municipal_"
"2615 MRGF      GLF   Golfito Airport   medium_airport   15233   41    4                  2024-06-27 0:00 2024-06-27 0:00          8.65401      -83.182198      49 https://en.wikipedia.org/wiki/Golfito_Airport"
"2617 KGLH      GLH   Mid Delta Regionmedium_airport     15581   188   4                  2024-06-27 0:00 2024-06-27 0:00        33.482899      -90.985603     131 https://en.wikipedia.org/wiki/Greenville_Mid-Delta_A"
"2618 YGLI      GLI   Glen Innes Airpo medium_airport    49028    9    6                  2024-06-27 0:00 2024-06-27 0:00        -29.676029    151.691156     3433 https://en.wikipedia.org/wiki/Glen_Innes_Airport"
"2619 HCMR      GLK   Galcaio Airport small_airport      49029   162   2                  2024-06-27 0:00 2024-06-27 0:00      6.780829906    47.45470047      975 https://en.wikipedia.org/wiki/Galkacyo_Airport"
"2620 ENKL      GLL   Gol Airport       small_airport    49030   131   3 http://hallingdalfly2024-06-27 0:00 2024-06-27 0:00     60.791066       9.048672     2770 https://en.wikipedia.org/wiki/Gol_Airport,_Klanten"
"2622 MA-GLN    GLN   Guelmim Airport small_airport      15881   119   2                  2024-06-27 0:00 2024-06-27 0:00        29.026699        -10.0503     984 https://en.wikipedia.org/wiki/Guelmim_Airport"
"2623 EGBJ      GLO   Gloucestershire medium_airport     49031   187   3                  2024-06-27 0:00 2024-06-27 0:00      51.89419937    -2.167220116     101 https://en.wikipedia.org/wiki/Gloucestershire_Airpor"
"2624 GLP       GLP   Gulgubip Airport small_airport     49032   137   6                  2024-06-27 0:00 2024-06-27 0:00           -5.2808       141.5411    4900"
"2625 KGLR      GLR   Gaylord Regiona small_airport      49033   188   4 http://www.gaylo 2024-06-27 0:00 2024-06-27 0:00      45.01350021    -84.70359802    1328 https://en.wikipedia.org/wiki/Gaylord_Regional_Airp"
"2626 KGLS      GLS   Scholes Internat medium_airport    14466   188   4                  2024-06-27 0:00 2024-06-27 0:00        29.265301      -94.860397       6 https://en.wikipedia.org/wiki/Scholes_International_"
"2627 YGLA      GLT   Gladstone Airpor medium_airport    15057    9    6                  2024-06-27 0:00 2024-06-27 0:00        -23.869763    151.225439       64 https://en.wikipedia.org/wiki/Gladstone_Airport_(Au"
"2628 VQGP      GLU   Gelephu Airport medium_airport     49034   20    1                  2024-06-27 0:00 2024-06-27 0:00         26.88456       90.46412      980 https://en.wikipedia.org/wiki/Gelephu_Airport"
"2629 PAGL      GLV   Golovin Airport small_airport      49035   188   4                  2024-06-27 0:00 2024-06-27 0:00        64.550499     -163.007004      59 https://en.wikipedia.org/wiki/Golovin_Airport"
"2630 KGLW      GLW   Glasgow Municipsmall_airport       15065   188   4 http://www.glasg 2024-06-27 0:00 2024-06-27 0:00      37.03179932     -85.9536972     716 https://en.wikipedia.org/wiki/Glasgow_Municipal_Ai"
"2631 WAMA      GLX   Gamarmalamo Asmall_airport         49036   77    1                  2024-06-27 0:00 2024-06-27 0:00          1.83833     127.786003      157 https://en.wikipedia.org/wiki/Gamar_Malamo_Airpo"
"2632 EHGR      GLZ   Gilze Rijen Air B medium_airport   35272   125   3 http://www.defen 2024-06-27 0:00 2024-06-27 0:00        51.567402        4.93183       49 https://en.wikipedia.org/wiki/Gilze-Rijen_Air_Base"
"2633 FZFK      GMA   Gemena Airport medium_airport      14760   39    2                  2024-06-27 0:00 2024-06-27 0:00          3.23537      19.771299     1378 https://en.wikipedia.org/wiki/Gemena_Airport"
"2634 HAGM      GMB   Gambela Airport medium_airport     14474   57    2                  2024-06-27 0:00 2024-06-27 0:00          8.12876      34.563099     1614 https://en.wikipedia.org/wiki/Gambela_Airport"
"2635 SK-518    GMC   Guerima Airport small_airport      49037   37    5                  2024-06-27 0:00 2024-06-27 0:00         3.629996      -70.323028     471"
"2636 GMMB      GMD   Ben Slimane Airpsmall_airport      49038   119   2                  2024-06-27 0:00 2024-06-27 0:00        33.655399        -7.22145     627 https://en.wikipedia.org/wiki/Ben_Slimane_Airport"
"2637 UMGG      GME   Gomel Airport     medium_airport   49039   16    3 http://www.gome 2024-06-27 0:00 2024-06-27 0:00       52.52700043    31.01670074      472 https://en.wikipedia.org/wiki/Gomel_Airport"
"2638 PG-GMI    GMI   Gasmata Island small_airport       49040   137   6                  2024-06-27 0:00 2024-06-27 0:00      -6.271110058   150.3309937       23 https://en.wikipedia.org/wiki/Gasmata_Airport"
"2639 FCOG      GMM   Gamboma Airpo small_airport        14478   40    2                  2024-06-27 0:00 2024-06-27 0:00         -1.829403     15.885237     1509 https://en.wikipedia.org/wiki/Gamboma_Airport"
"2641 NG-0003   GMO   Gombe Lawanti medium_airport       15255   129   2                  2024-06-27 0:00 2024-06-27 0:00        10.298889            10.9    1590 https://en.wikipedia.org/wiki/Gombe_Lawanti_Intern"
"2642 RKSS      GMP   Gimpo Internatio large_airport     38740   91    1 http://gimpo.airpo2024-06-27 0:00 2024-06-27 0:00         37.5583        126.791       59 https://en.wikipedia.org/wiki/Gimpo_International_A"
"2643 GMQ       GMQ   Golog Maqên Air medium_airport     49041   36    1                  2024-06-27 0:00 2024-06-27 0:00        34.418066     100.301144    12426 https://en.wikipedia.org/wiki/Golog_Maqin_Airport"
"2765 YGDH      GUH   Gunnedah Airpo medium_airport      16004    9    6                  2024-06-27 0:00 2024-06-27 0:00        -30.957511    150.248981      863 https://en.wikipedia.org/wiki/Gunnedah_Airport"
"2645 SNYW      GMS   Antônio Guerreir small_airport     49042   24    5                  2024-06-27 0:00 2024-06-27 0:00         -2.109444     -44.651114     245"
"2646 GSZ       GMT   Granite Mountainsmall_airport      49043   188   4                  2024-06-27 0:00 2024-06-27 0:00      65.40209961    -161.2810059    1313 https://en.wikipedia.org/wiki/Granite_Mountain_Air_"
"2647 KGMU      GMU   Greenville Down medium_airport     15581   188   4 http://www.green 2024-06-27 0:00 2024-06-27 0:00        34.847903      -82.350217    1048 https://en.wikipedia.org/wiki/Greenville_Downtown_"
"2648 UT25      GMV   Monument Valleysmall_airport       49044   188   4 http://gouldings.c2024-06-27 0:00 2024-06-27 0:00       37.015868     -110.202031    5192"
"2649 GCGM      GMZ   La Gomera Airposmall_airport       49045   165   2 https://www.aena2024-06-27 0:00 2024-06-27 0:00           28.0296        -17.2146     716 https://en.wikipedia.org/wiki/La_Gomera_Airport"
"2650 UMMG      GNA   Hrodna Airport    medium_airport    17428   16    3                  2024-06-27 0:00 2024-06-27 0:00      53.60200119    24.05380058     443 https://en.wikipedia.org/wiki/Hrodna_Airport"
"2651 LFLS      GNB   Grenoble-Isère Amedium_airport      49046   60    3 https://www.gren 2024-06-27 0:00 2024-06-27 0:00          45.3629        5.32937    1302 https://en.wikipedia.org/wiki/Grenoble-Is%C3%A8re"
"2652 TGPY      GND   Maurice Bishop I medium_airport     36172   67    4 http://www.psiag 2024-06-27 0:00 2024-06-27 0:00          12.0042      -61.786201     41 https://en.wikipedia.org/wiki/Point_Salines_Internat"
"2653 EBGT      GNE   Ghent/Industry Z heliport           14817   17    3                  2024-06-27 0:00 2024-06-27 0:00        51.020551       3.730341      26 https://en.wikipedia.org/wiki/Ghent/Industry_Zone_"
"2654 K2O1      GNF   Gansner Field     small_airport     34358   188   4                  2024-06-27 0:00 2024-06-27 0:00        39.943902        -120.945   3415 https://en.wikipedia.org/wiki/Gansner_Field"
"2655 KGNG      GNG   Gooding Municip small_airport       49047   188   4 http://www.goodi 2024-06-27 0:00 2024-06-27 0:00      42.91719818    -114.7649994   3732"
"2656 RCGI      GNI   Lyudao Airport    small_airport     49048   172   1                  2024-06-27 0:00 2024-06-27 0:00       22.6739006    121.4660034      28 https://en.wikipedia.org/wiki/Lyudao_Airport"
"2657 UBBG      GNJ   Ganja Internationmedium_airport     49049    11   1                  2024-06-27 0:00 2024-06-27 0:00        40.737701        46.3176    1083 https://en.wikipedia.org/wiki/Ganja_International_A"
"2658 SNGI      GNM   Guanambi Airpo small_airport        15760   24    5                  2024-06-27 0:00 2024-06-27 0:00          -14.2082     -42.746101   1815 https://en.wikipedia.org/wiki/Guanambi_Airport"
"2659 HAGH      GNN   Ghinnir Airport   small_airport     49050   57    2                  2024-06-27 0:00 2024-06-27 0:00      7.150000095    40.71699905    6499 https://en.wikipedia.org/wiki/Ghinnir_Airport"
"2660 SAHR      GNR   Dr. Arturo H. Illia small_airport   14795    7    5                  2024-06-27 0:00 2024-06-27 0:00        -39.000702     -67.620499    852 https://en.wikipedia.org/wiki/Dr._Arturo_Umberto_Il"
"2661 WIMB      GNS   Binaka Airport    medium_airport    16013   77    1                  2024-06-27 0:00 2024-06-27 0:00          1.16628      97.704327      20 https://en.wikipedia.org/wiki/Binaka_Airport"
"2662 KGNT      GNT   Grants-Milan Mu small_airport       15518   188   4                  2024-06-27 0:00 2024-06-27 0:00      35.16730118    -107.9020004   6537"
"2663 GNU       GNU   Goodnews Airpo small_airport        49051   188   4                  2024-06-27 0:00 2024-06-27 0:00        59.117561     -161.575241     15 https://en.wikipedia.org/wiki/Goodnews_Airport"
"2664 KGNV      GNV   Gainesville Regiomedium_airport     14405   188   4                  2024-06-27 0:00 2024-06-27 0:00      29.69009972    -82.27179718    152 https://en.wikipedia.org/wiki/Gainesville_Regional_A"
"2665 LTCS      GNY   Şanlıurfa GAP A medium_airport      49052   181   1 http://gap.dhmi.g 2024-06-27 0:00 2024-06-27 0:00       37.445663      38.895592    2708 https://en.wikipedia.org/wiki/Şanlıurfa_GAP_Airport"
"2666 FBGZ      GNZ   Ghanzi Airport    small_airport     14896   23    2                  2024-06-27 0:00 2024-06-27 0:00      -21.69249916   21.65810013    3730 https://en.wikipedia.org/wiki/Ghanzi_Airport"
"2667 LIMJ      GOA   Genoa Cristoforomedium_airport      49053   82    3 http://www.aerop 2024-06-27 0:00 2024-06-27 0:00        44.412039       8.840732      13 https://en.wikipedia.org/wiki/Genoa_Cristoforo_Col"
"2668 HAGB      GOB   Robe Airport      small_airport     15138   57    2                  2024-06-27 0:00 2024-06-27 0:00          7.119033     40.045166    7892 https://en.wikipedia.org/wiki/Robe_Airport"
"2669 GOC       GOC   Gora Airstrip     small_airport     15321   137   6                  2024-06-27 0:00 2024-06-27 0:00           -9.0021      148.2364    2497"
"2670 PG-0011   GOE   Gonaili Airport   small_airport     49054   137   6                  2024-06-27 0:00 2024-06-27 0:00      -5.527716614   151.5733333      40"
"2671 FYGB      GOG   Gobabis Airport small_airport       15139   122   2                  2024-06-27 0:00 2024-06-27 0:00          -22.5044     18.973101    4731 https://en.wikipedia.org/wiki/Gobabis_Airport"
"2672 BGGH      GOH   Nuuk Airport      medium_airport    30157   200   4                  2024-06-27 0:00 2024-06-27 0:00        64.193022      -51.676512    283 https://en.wikipedia.org/wiki/Nuuk_Airport"
"2673 VAGO      GOI   Dabolim Airport large_airport       44639   76    1                  2024-06-27 0:00 2024-06-27 0:00          15.3808      73.831398     150 https://en.wikipedia.org/wiki/Dabolim_Airport"
"2674 UWGG      GOJ   Nizhny Novgorodmedium_airport       49055   145   3 http://www.airpor 2024-06-27 0:00 2024-06-27 0:00     56.23009872     43.7840004     256 https://en.wikipedia.org/wiki/Nizhny_Novgorod_Inte"
"2675 KGOK      GOK   Guthrie-Edmond small_airport        16070   188   4 http://www.guthri 2024-06-27 0:00 2024-06-27 0:00     35.84980011    -97.41560364   1069 https://en.wikipedia.org/wiki/Guthrie%E2%80%93E"
"2676 K4S1      GOL   Gold Beach Mun small_airport        49056   188   4 http://www.portof 2024-06-27 0:00 2024-06-27 0:00     42.41339874    -124.4240036     20 https://en.wikipedia.org/wiki/Gold_Beach_Municipa"
"2677 FZNA      GOM   Goma Internationmedium_airport      15253   39    2                  2024-06-27 0:00 2024-06-27 0:00          -1.66617     29.237929    5089 https://en.wikipedia.org/wiki/Goma_International_A"
"2678 KGON      GON   Groton New Lon medium_airport       15679   188   4 https://ctairports. 2024-06-27 0:00 2024-06-27 0:00     41.330101      -72.045097      9 https://en.wikipedia.org/wiki/Groton-New_London_A"
"2680 VEGK      GOP   Gorakhpur Airpo medium_airport      15323   76    1 http://www.aai.ae2024-06-27 0:00 2024-06-27 0:00      26.73970032     83.4496994     259 https://en.wikipedia.org/wiki/Gorakhpur_Airport"
"2681 ZLGM      GOQ   Golmud Airport medium_airport       15241   36    1                  2024-06-27 0:00 2024-06-27 0:00          36.4006      94.786102    9334 https://en.wikipedia.org/wiki/Golmud_Airport"
"2682 HAGR      GOR   Gore Airport      small_airport     15331   57    2                  2024-06-27 0:00 2024-06-27 0:00            8.1614       35.5529    6580 https://en.wikipedia.org/wiki/Gore_Airport"
"2683 YSMB      GOS   Somersby Airstri small_airport      49057    9    6                  2024-06-27 0:00 2024-06-27 0:00        -33.367681    151.299806     860 https://en.wikipedia.org/wiki/Somersby_Airfield"
"2684 ESGG      GOT   Gothenburg-Lan large_airport        15392   169   3 https://www.swed2024-06-27 0:00 2024-06-27 0:00       57.66279984    12.27980042     506 https://en.wikipedia.org/wiki/Gothenburg-Landvette"
"2685 FKKR      GOU   Garoua Internatiomedium_airport     14647   31    2                  2024-06-27 0:00 2024-06-27 0:00      9.335889816    13.37010002     794 https://en.wikipedia.org/wiki/Garoua_International_A"
"2686 YPGV      GOV   Gove Airport      medium_airport    49058    9    6                  2024-06-27 0:00 2024-06-27 0:00      -12.26939964   136.8179932     192 https://en.wikipedia.org/wiki/Gove_Airport"
